,HIGH,CLOSE,OPEN,LOW
2014-08-20,57.85,57.63,57.42,57.39
2014-08-21,58.77,58.5,57.66,57.54
2014-08-22,59.08,58.49,58.45,58.33
2014-08-25,59.83,59.36,58.98,58.86
2014-08-26,59.95,59.75,59.57,59.38
2014-08-27,59.95,59.58,59.85,59.53
2014-08-28,59.37,59.18,59.25,58.81
2014-08-29,59.65,59.44,59.31,59.23
2014-09-01,,,,
2014-09-02,59.71,59.67,59.46,59.15
2014-09-03,60.37,59.71,60.02,59.46
2014-09-04,60.14,59.72,59.58,59.43
2014-09-05,59.91,59.9,59.62,59.22
2014-09-08,60.22,59.89,59.84,59.74
2014-09-09,59.68,59.06,59.66,58.78
2014-09-10,59.56,59.24,59.06,58.92
2014-09-11,59.84,59.75,59.17,58.97
2014-09-12,60.41,60.03,59.8,59.75
2014-09-15,59.99,59.92,59.78,59.45
2014-09-16,60.2,60.0,59.71,59.62
2014-09-17,60.59,60.31,59.98,59.82
2014-09-18,61.4,61.31,60.54,60.54
